zone,Batch,Fish_Number,code,gear,Readability,yearcap,month,area,sex,floorlength,AdjAge,theta,reader,Edge_Type,Comments from ager,radius,FishID,YearClass,Age,Year,Increment,maturity
EBS,318,2,3182,DS,3,2005,11,Lakes Entrance,F,31,3,10,terese,w,,0.76014,fish606,2002,3,2004,0.195548,juvenile
EBS,318,3,3183,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.01608,fish607,2000,1,2005,0.338694,juvenile
EBS,318,3,3183,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.01608,fish607,2000,2,2001,0.268289,juvenile
EBS,318,3,3183,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.01608,fish607,2000,3,2002,0.149807,juvenile
EBS,318,3,3183,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.01608,fish607,2000,4,2003,0.129647,juvenile
EBS,318,3,3183,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.01608,fish607,2000,5,2004,0.129643,juvenile
EBS,318,4,3184,DS,3,2005,11,Lakes Entrance,M,29,3,10,terese,w,,0.758595,fish608,2002,1,2005,0.347436,juvenile
EBS,318,4,3184,DS,3,2005,11,Lakes Entrance,M,29,3,10,terese,w,,0.758595,fish608,2002,2,2003,0.268927,juvenile
EBS,318,4,3184,DS,3,2005,11,Lakes Entrance,M,29,3,10,terese,w,,0.758595,fish608,2002,3,2004,0.142232,juvenile
EBS,318,5,3185,DS,3,2005,11,Lakes Entrance,F,30,3,10,terese,w,or 4,0.832192,fish609,2002,1,2005,0.376927,juvenile
EBS,318,5,3185,DS,3,2005,11,Lakes Entrance,F,30,3,10,terese,w,or 4,0.832192,fish609,2002,2,2003,0.26725,juvenile
EBS,318,5,3185,DS,3,2005,11,Lakes Entrance,F,30,3,10,terese,w,or 4,0.832192,fish609,2002,3,2004,0.188015,juvenile
EBS,183,7,1837,OT,4,1998,12,Lakes Entrance,M,40,5,11,kyne,n,,1.04379,fish61,1993,1,1998,0.38146,juvenile
EBS,183,7,1837,OT,4,1998,12,Lakes Entrance,M,40,5,11,kyne,n,,1.04379,fish61,1993,2,1994,0.250857,juvenile
EBS,183,7,1837,OT,4,1998,12,Lakes Entrance,M,40,5,11,kyne,n,,1.04379,fish61,1993,3,1995,0.189566,juvenile
EBS,183,7,1837,OT,4,1998,12,Lakes Entrance,M,40,5,11,kyne,n,,1.04379,fish61,1993,4,1996,0.122335,juvenile
EBS,183,7,1837,OT,4,1998,12,Lakes Entrance,M,40,5,11,kyne,n,,1.04379,fish61,1993,5,1997,0.099572,juvenile
EBS,318,6,3186,DS,3,2005,11,Lakes Entrance,F,31,3,10,terese,w,,0.72175,fish610,2002,1,2005,0.394835,juvenile
EBS,318,6,3186,DS,3,2005,11,Lakes Entrance,F,31,3,10,terese,w,,0.72175,fish610,2002,2,2003,0.173014,juvenile
EBS,318,6,3186,DS,3,2005,11,Lakes Entrance,F,31,3,10,terese,w,,0.72175,fish610,2002,3,2004,0.153901,juvenile
EBS,318,7,3187,DS,3,2005,11,Lakes Entrance,F,31,5,10,terese,w,,0.866749,fish611,2000,1,2005,0.307191,juvenile
EBS,318,7,3187,DS,3,2005,11,Lakes Entrance,F,31,5,10,terese,w,,0.866749,fish611,2000,2,2001,0.195909,juvenile
EBS,318,7,3187,DS,3,2005,11,Lakes Entrance,F,31,5,10,terese,w,,0.866749,fish611,2000,3,2002,0.109368,juvenile
EBS,318,7,3187,DS,3,2005,11,Lakes Entrance,F,31,5,10,terese,w,,0.866749,fish611,2000,4,2003,0.167333,juvenile
EBS,318,7,3187,DS,3,2005,11,Lakes Entrance,F,31,5,10,terese,w,,0.866749,fish611,2000,5,2004,0.086948,juvenile
EBS,318,8,3188,DS,3,2005,11,Lakes Entrance,F,32,3,10,terese,w,,0.804362,fish612,2002,1,2005,0.40776,juvenile
EBS,318,8,3188,DS,3,2005,11,Lakes Entrance,F,32,3,10,terese,w,,0.804362,fish612,2002,2,2003,0.236338,juvenile
EBS,318,8,3188,DS,3,2005,11,Lakes Entrance,F,32,3,10,terese,w,,0.804362,fish612,2002,3,2004,0.160264,juvenile
EBS,318,9,3189,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.808422,fish613,2001,1,2005,0.29189,juvenile
EBS,318,9,3189,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.808422,fish613,2001,2,2002,0.19828,juvenile
EBS,318,9,3189,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.808422,fish613,2001,3,2003,0.166778,juvenile
EBS,318,9,3189,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.808422,fish613,2001,4,2004,0.151474,juvenile
EBS,319,1,3191,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.841191,fish614,2001,1,2005,0.248879,juvenile
EBS,319,1,3191,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.841191,fish614,2001,2,2002,0.224402,juvenile
EBS,319,1,3191,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.841191,fish614,2001,3,2003,0.205149,juvenile
EBS,319,1,3191,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.841191,fish614,2001,4,2004,0.162761,juvenile
EBS,319,2,3192,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,"3rd increment faint, poss 4",0.833287,fish615,2000,1,2005,0.290984,juvenile
EBS,319,2,3192,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,"3rd increment faint, poss 4",0.833287,fish615,2000,2,2001,0.182471,juvenile
EBS,319,2,3192,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,"3rd increment faint, poss 4",0.833287,fish615,2000,3,2002,0.139308,juvenile
EBS,319,2,3192,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,"3rd increment faint, poss 4",0.833287,fish615,2000,4,2003,0.110261,juvenile
EBS,319,2,3192,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,"3rd increment faint, poss 4",0.833287,fish615,2000,5,2004,0.110263,juvenile
EBS,319,3,3193,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.04748,fish616,2000,1,2005,0.311636,juvenile
EBS,319,3,3193,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.04748,fish616,2000,2,2001,0.2927,juvenile
EBS,319,3,3193,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.04748,fish616,2000,3,2002,0.164978,juvenile
EBS,319,3,3193,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.04748,fish616,2000,4,2003,0.171761,juvenile
EBS,319,3,3193,DS,3,2005,11,Lakes Entrance,F,32,5,10,terese,w,,1.04748,fish616,2000,5,2004,0.106405,juvenile
EBS,319,4,3194,DS,3,2005,11,Lakes Entrance,M,29,3,10,terese,w,,0.79693,fish617,2002,1,2005,0.381912,juvenile
EBS,319,4,3194,DS,3,2005,11,Lakes Entrance,M,29,3,10,terese,w,,0.79693,fish617,2002,2,2003,0.283213,juvenile
EBS,319,4,3194,DS,3,2005,11,Lakes Entrance,M,29,3,10,terese,w,,0.79693,fish617,2002,3,2004,0.131805,juvenile
EBS,319,5,3195,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,or 5 (possibly an increment between 3rd and 4th increments),0.915324,fish618,2001,1,2005,0.291856,juvenile
EBS,319,5,3195,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,or 5 (possibly an increment between 3rd and 4th increments),0.915324,fish618,2001,2,2002,0.258058,juvenile
EBS,319,5,3195,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,or 5 (possibly an increment between 3rd and 4th increments),0.915324,fish618,2001,3,2003,0.188106,juvenile
EBS,319,5,3195,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,or 5 (possibly an increment between 3rd and 4th increments),0.915324,fish618,2001,4,2004,0.177304,juvenile
EBS,319,6,3196,DS,3,2005,11,Lakes Entrance,M,32,7,10,terese,w,or 6,1.08907,fish619,1998,1,2005,0.290411,juvenile
EBS,319,6,3196,DS,3,2005,11,Lakes Entrance,M,32,7,10,terese,w,or 6,1.08907,fish619,1998,2,1999,0.18911,juvenile
EBS,319,6,3196,DS,3,2005,11,Lakes Entrance,M,32,7,10,terese,w,or 6,1.08907,fish619,1998,3,2000,0.168608,juvenile
EBS,319,6,3196,DS,3,2005,11,Lakes Entrance,M,32,7,10,terese,w,or 6,1.08907,fish619,1998,4,2001,0.105886,juvenile
EBS,319,6,3196,DS,3,2005,11,Lakes Entrance,M,32,7,10,terese,w,or 6,1.08907,fish619,1998,5,2002,0.096982,juvenile
EBS,319,6,3196,DS,3,2005,11,Lakes Entrance,M,32,7,10,terese,w,or 6,1.08907,fish619,1998,6,2003,0.119643,adult
EBS,319,6,3196,DS,3,2005,11,Lakes Entrance,M,32,7,10,terese,w,or 6,1.08907,fish619,1998,7,2004,0.11843,adult
EBS,183,8,1838,OT,3,1998,12,Lakes Entrance,M,37,6,11,kyne,n,,1.12423,fish62,1992,1,1998,0.428564,juvenile
EBS,183,8,1838,OT,3,1998,12,Lakes Entrance,M,37,6,11,kyne,n,,1.12423,fish62,1992,2,1993,0.245438,juvenile
EBS,183,8,1838,OT,3,1998,12,Lakes Entrance,M,37,6,11,kyne,n,,1.12423,fish62,1992,3,1994,0.207074,juvenile
EBS,183,8,1838,OT,3,1998,12,Lakes Entrance,M,37,6,11,kyne,n,,1.12423,fish62,1992,4,1995,0.10795,juvenile
EBS,183,8,1838,OT,3,1998,12,Lakes Entrance,M,37,6,11,kyne,n,,1.12423,fish62,1992,5,1996,0.067604,juvenile
EBS,183,8,1838,OT,3,1998,12,Lakes Entrance,M,37,6,11,kyne,n,,1.12423,fish62,1992,6,1997,0.0676,adult
EBS,319,7,3197,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,,1.01381,fish620,2000,1,2005,0.306367,juvenile
EBS,319,7,3197,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,,1.01381,fish620,2000,2,2001,0.185555,juvenile
EBS,319,7,3197,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,,1.01381,fish620,2000,3,2002,0.213862,juvenile
EBS,319,7,3197,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,,1.01381,fish620,2000,4,2003,0.160396,juvenile
EBS,319,7,3197,DS,3,2005,11,Lakes Entrance,M,31,5,10,terese,w,,1.01381,fish620,2000,5,2004,0.14763,juvenile
EBS,319,8,3198,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.953625,fish621,2001,1,2005,0.287971,juvenile
EBS,319,8,3198,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.953625,fish621,2001,2,2002,0.28313,juvenile
EBS,319,8,3198,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.953625,fish621,2001,3,2003,0.217216,juvenile
EBS,319,8,3198,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.953625,fish621,2001,4,2004,0.165308,juvenile
EBS,319,9,3199,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.848619,fish622,2001,1,2005,0.185948,juvenile
EBS,319,9,3199,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.848619,fish622,2001,2,2002,0.270076,juvenile
EBS,319,9,3199,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.848619,fish622,2001,3,2003,0.177603,juvenile
EBS,319,9,3199,DS,3,2005,11,Lakes Entrance,M,29,4,10,terese,w,,0.848619,fish622,2001,4,2004,0.214992,juvenile
EBS,320,1,3201,DS,3,2005,11,Lakes Entrance,F,28,3,10,terese,w,,0.81709,fish623,2002,1,2005,0.38481,juvenile
EBS,320,1,3201,DS,3,2005,11,Lakes Entrance,F,28,3,10,terese,w,,0.81709,fish623,2002,2,2003,0.284934,juvenile
EBS,320,1,3201,DS,3,2005,11,Lakes Entrance,F,28,3,10,terese,w,,0.81709,fish623,2002,3,2004,0.147346,juvenile
EBS,320,2,3202,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.909235,fish624,2001,1,2005,0.344328,juvenile
EBS,320,2,3202,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.909235,fish624,2001,2,2002,0.22874,juvenile
EBS,320,2,3202,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.909235,fish624,2001,3,2003,0.196286,juvenile
EBS,320,2,3202,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.909235,fish624,2001,4,2004,0.139881,juvenile
EBS,320,3,3203,DS,3,2005,11,Lakes Entrance,M,33,4,10,terese,w,,0.958053,fish625,2001,1,2005,0.328572,juvenile
EBS,320,3,3203,DS,3,2005,11,Lakes Entrance,M,33,4,10,terese,w,,0.958053,fish625,2001,2,2002,0.30023,juvenile
EBS,320,3,3203,DS,3,2005,11,Lakes Entrance,M,33,4,10,terese,w,,0.958053,fish625,2001,3,2003,0.193647,juvenile
EBS,320,3,3203,DS,3,2005,11,Lakes Entrance,M,33,4,10,terese,w,,0.958053,fish625,2001,4,2004,0.135604,juvenile
EBS,320,4,3204,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.939945,fish626,2001,1,2005,0.329646,juvenile
EBS,320,4,3204,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.939945,fish626,2001,2,2002,0.241743,juvenile
EBS,320,4,3204,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.939945,fish626,2001,3,2003,0.20031,juvenile
EBS,320,4,3204,DS,3,2005,11,Lakes Entrance,M,30,4,10,terese,w,,0.939945,fish626,2001,4,2004,0.168246,juvenile
EBS,320,5,3205,DS,3,2005,11,Lakes Entrance,F,29,3,10,terese,w,,0.764221,fish627,2002,1,2005,0.344833,juvenile
EBS,320,5,3205,DS,3,2005,11,Lakes Entrance,F,29,3,10,terese,w,,0.764221,fish627,2002,2,2003,0.205528,juvenile
EBS,320,5,3205,DS,3,2005,11,Lakes Entrance,F,29,3,10,terese,w,,0.764221,fish627,2002,3,2004,0.21386,juvenile
EBS,320,6,3206,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.779472,fish628,2001,1,2005,0.295444,juvenile
EBS,320,6,3206,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.779472,fish628,2001,2,2002,0.168819,juvenile
EBS,320,6,3206,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.779472,fish628,2001,3,2003,0.176715,juvenile
EBS,320,6,3206,DS,3,2005,11,Lakes Entrance,M,31,4,10,terese,w,,0.779472,fish628,2001,4,2004,0.138494,juvenile
EBS,320,7,3207,DS,3,2005,11,Lakes Entrance,M,30,3,10,terese,w,,0.817793,fish629,2002,1,2005,0.436973,juvenile
EBS,320,7,3207,DS,3,2005,11,Lakes Entrance,M,30,3,10,terese,w,,0.817793,fish629,2002,2,2003,0.213604,juvenile
EBS,320,7,3207,DS,3,2005,11,Lakes Entrance,M,30,3,10,terese,w,,0.817793,fish629,2002,3,2004,0.167216,juvenile
EBS,183,9,1839,OT,3,1998,12,Lakes Entrance,M,42,6,11,kyne,n,,1.11271,fish63,1992,1,1998,0.441082,juvenile
EBS,183,9,1839,OT,3,1998,12,Lakes Entrance,M,42,6,11,kyne,n,,1.11271,fish63,1992,2,1993,0.192216,juvenile
EBS,183,9,1839,OT,3,1998,12,Lakes Entrance,M,42,6,11,kyne,n,,1.11271,fish63,1992,3,1994,0.204234,juvenile
EBS,183,9,1839,OT,3,1998,12,Lakes Entrance,M,42,6,11,kyne,n,,1.11271,fish63,1992,4,1995,0.122197,juvenile
EBS,183,9,1839,OT,3,1998,12,Lakes Entrance,M,42,6,11,kyne,n,,1.11271,fish63,1992,5,1996,0.075631,juvenile
EBS,183,9,1839,OT,3,1998,12,Lakes Entrance,M,42,6,11,kyne,n,,1.11271,fish63,1992,6,1997,0.07735,adult
EBS,320,8,3208,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,0.891431,fish630,2000,1,2005,0.287379,juvenile
EBS,320,8,3208,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,0.891431,fish630,2000,2,2001,0.181023,juvenile
EBS,320,8,3208,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,0.891431,fish630,2000,3,2002,0.164228,juvenile
EBS,320,8,3208,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,0.891431,fish630,2000,4,2003,0.123231,juvenile
EBS,320,8,3208,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,0.891431,fish630,2000,5,2004,0.13557,juvenile
EBS,320,9,3209,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,1.00349,fish631,2000,1,2005,0.345058,juvenile
EBS,320,9,3209,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,1.00349,fish631,2000,2,2001,0.267666,juvenile
EBS,320,9,3209,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,1.00349,fish631,2000,3,2002,0.184649,juvenile
EBS,320,9,3209,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,1.00349,fish631,2000,4,2003,0.082067,juvenile
EBS,320,9,3209,DS,3,2005,11,Lakes Entrance,M,32,5,10,terese,w,,1.00349,fish631,2000,5,2004,0.12405,juvenile
EBS,321,1,3211,DS,3,2005,11,Lakes Entrance,F,38,5,10,terese,w,,1.15863,fish632,2000,1,2005,0.41468,juvenile
EBS,321,1,3211,DS,3,2005,11,Lakes Entrance,F,38,5,10,terese,w,,1.15863,fish632,2000,2,2001,0.164633,juvenile
EBS,321,1,3211,DS,3,2005,11,Lakes Entrance,F,38,5,10,terese,w,,1.15863,fish632,2000,3,2002,0.156002,juvenile
EBS,321,1,3211,DS,3,2005,11,Lakes Entrance,F,38,5,10,terese,w,,1.15863,fish632,2000,4,2003,0.250743,juvenile
EBS,321,1,3211,DS,3,2005,11,Lakes Entrance,F,38,5,10,terese,w,,1.15863,fish632,2000,5,2004,0.172572,juvenile
EBS,321,2,3212,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,1.04266,fish633,2001,1,2005,0.339824,juvenile
EBS,321,2,3212,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,1.04266,fish633,2001,2,2002,0.229494,juvenile
EBS,321,2,3212,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,1.04266,fish633,2001,3,2003,0.238107,juvenile
EBS,321,2,3212,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,1.04266,fish633,2001,4,2004,0.235235,juvenile
EBS,321,3,3213,DS,3,2005,11,Lakes Entrance,M,34,4,10,terese,w,,0.856941,fish634,2001,1,2005,0.342318,juvenile
EBS,321,3,3213,DS,3,2005,11,Lakes Entrance,M,34,4,10,terese,w,,0.856941,fish634,2001,2,2002,0.224264,juvenile
EBS,321,3,3213,DS,3,2005,11,Lakes Entrance,M,34,4,10,terese,w,,0.856941,fish634,2001,3,2003,0.160079,juvenile
EBS,321,3,3213,DS,3,2005,11,Lakes Entrance,M,34,4,10,terese,w,,0.856941,fish634,2001,4,2004,0.13028,juvenile
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,1,2005,0.325031,juvenile
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,2,1998,0.179298,juvenile
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,3,1999,0.196256,juvenile
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,4,2000,0.150432,juvenile
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,5,2001,0.110587,juvenile
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,6,2002,0.109596,adult
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,7,2003,0.11657,adult
EBS,321,4,3214,DS,3,2005,11,Lakes Entrance,M,39,8,10,terese,w,,1.2595,fish635,1997,8,2004,0.07173,adult
EBS,321,5,3215,DS,3,2005,11,Lakes Entrance,M,33,3,10,terese,w,,0.744285,fish636,2002,1,2005,0.244131,juvenile
EBS,321,5,3215,DS,3,2005,11,Lakes Entrance,M,33,3,10,terese,w,,0.744285,fish636,2002,2,2003,0.274393,juvenile
EBS,321,5,3215,DS,3,2005,11,Lakes Entrance,M,33,3,10,terese,w,,0.744285,fish636,2002,3,2004,0.225761,juvenile
EBS,321,6,3216,DS,3,2005,11,Lakes Entrance,F,34,4,10,terese,w,,0.946414,fish637,2001,1,2005,0.360839,juvenile
EBS,321,6,3216,DS,3,2005,11,Lakes Entrance,F,34,4,10,terese,w,,0.946414,fish637,2001,2,2002,0.24107,juvenile
EBS,321,6,3216,DS,3,2005,11,Lakes Entrance,F,34,4,10,terese,w,,0.946414,fish637,2001,3,2003,0.201031,juvenile
EBS,321,6,3216,DS,3,2005,11,Lakes Entrance,F,34,4,10,terese,w,,0.946414,fish637,2001,4,2004,0.143474,juvenile
EBS,321,7,3217,DS,3,2005,11,Lakes Entrance,M,39,6,10,terese,w,or 7,1.01352,fish638,1999,1,2005,0.225853,juvenile
EBS,321,7,3217,DS,3,2005,11,Lakes Entrance,M,39,6,10,terese,w,or 7,1.01352,fish638,1999,2,2000,0.232302,juvenile
EBS,321,7,3217,DS,3,2005,11,Lakes Entrance,M,39,6,10,terese,w,or 7,1.01352,fish638,1999,3,2001,0.175483,juvenile
EBS,321,7,3217,DS,3,2005,11,Lakes Entrance,M,39,6,10,terese,w,or 7,1.01352,fish638,1999,4,2002,0.160864,juvenile
EBS,321,7,3217,DS,3,2005,11,Lakes Entrance,M,39,6,10,terese,w,or 7,1.01352,fish638,1999,5,2003,0.127243,juvenile
EBS,321,7,3217,DS,3,2005,11,Lakes Entrance,M,39,6,10,terese,w,or 7,1.01352,fish638,1999,6,2004,0.091775,adult
EBS,321,8,3218,DS,3,2005,11,Lakes Entrance,M,38,7,10,terese,w,,1.16222,fish639,1998,1,2005,0.350489,juvenile
EBS,321,8,3218,DS,3,2005,11,Lakes Entrance,M,38,7,10,terese,w,,1.16222,fish639,1998,2,1999,0.213446,juvenile
EBS,321,8,3218,DS,3,2005,11,Lakes Entrance,M,38,7,10,terese,w,,1.16222,fish639,1998,3,2000,0.155541,juvenile
EBS,321,8,3218,DS,3,2005,11,Lakes Entrance,M,38,7,10,terese,w,,1.16222,fish639,1998,4,2001,0.144765,juvenile
EBS,321,8,3218,DS,3,2005,11,Lakes Entrance,M,38,7,10,terese,w,,1.16222,fish639,1998,5,2002,0.11222,juvenile
EBS,321,8,3218,DS,3,2005,11,Lakes Entrance,M,38,7,10,terese,w,,1.16222,fish639,1998,6,2003,0.107359,adult
EBS,321,8,3218,DS,3,2005,11,Lakes Entrance,M,38,7,10,terese,w,,1.16222,fish639,1998,7,2004,0.0784,adult
EBS,321,9,3219,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,0.919679,fish640,2001,1,2005,0.320807,juvenile
EBS,321,9,3219,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,0.919679,fish640,2001,2,2002,0.22488,juvenile
EBS,321,9,3219,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,0.919679,fish640,2001,3,2003,0.188454,juvenile
EBS,321,9,3219,DS,3,2005,11,Lakes Entrance,M,36,4,10,terese,w,,0.919679,fish640,2001,4,2004,0.185538,juvenile
EBS,397,2,3972,OT,3,2009,4,EBSBlank,F,46,8,3,simon,1,,1.333,fish657,2001,1,2009,0.334,juvenile
EBS,397,2,3972,OT,3,2009,4,EBSBlank,F,46,8,3,simon,1,,1.333,fish657,2001,2,2002,0.295,juvenile
EBS,397,2,3972,OT,3,2009,4,EBSBlank,F,46,8,3,simon,1,,1.333,fish657,2001,3,2003,0.212,juvenile
EBS,397,2,3972,OT,3,2009,4,EBSBlank,F,46,8,3,simon,1,,1.333,fish657,2001,4,2004,0.178,juvenile
EBS,397,2,3972,OT,3,2009,4,EBSBlank,F,46,8,3,simon,1,,1.333,fish657,2001,5,2005,0.102,juvenile
EBS,397,2,3972,OT,3,2009,4,EBSBlank,F,46,8,3,simon,1,,1.333,fish657,2001,6,2006,0.089,adult
EBS,397,2,3972,OT,3,2009,4,EBSBlank,F,46,8,3,simon,1,,1.333,fish657,2001,7,2007,0.065,adult
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,1,2009,0.385,juvenile
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,2,1998,0.215,juvenile
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,3,1999,0.205,juvenile
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,4,2000,0.116,juvenile
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,5,2001,0.145,juvenile
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,6,2002,0.085,adult
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,7,2003,0.076,adult
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,8,2004,0.054,adult
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,9,2005,0.114,adult
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,10,2006,0.087,adult
EBS,397,3,3973,OT,3,2009,4,EBSBlank,M,46,12,3,simon,1,,1.575,fish658,1997,11,2007,0.061,adult
EBS,397,4,3974,OT,3,2009,4,EBSBlank,M,46,7,3,simon,1,poss + 1 on edge ,1.317,fish659,2002,1,2009,0.434,juvenile
EBS,397,4,3974,OT,3,2009,4,EBSBlank,M,46,7,3,simon,1,poss + 1 on edge ,1.317,fish659,2002,2,2003,0.227,juvenile
EBS,397,4,3974,OT,3,2009,4,EBSBlank,M,46,7,3,simon,1,poss + 1 on edge ,1.317,fish659,2002,3,2004,0.163,juvenile
EBS,397,4,3974,OT,3,2009,4,EBSBlank,M,46,7,3,simon,1,poss + 1 on edge ,1.317,fish659,2002,4,2005,0.112,juvenile
EBS,397,4,3974,OT,3,2009,4,EBSBlank,M,46,7,3,simon,1,poss + 1 on edge ,1.317,fish659,2002,5,2006,0.171,juvenile
EBS,397,4,3974,OT,3,2009,4,EBSBlank,M,46,7,3,simon,1,poss + 1 on edge ,1.317,fish659,2002,6,2007,0.085,adult
EBS,397,5,3975,OT,4,2009,4,EBSBlank,M,44,12,3,simon,1,,NA,fish660,1997,1,2009,2.509,juvenile
EBS,397,5,3975,OT,4,2009,4,EBSBlank,M,44,12,3,simon,1,,NA,fish660,1997,2,1998,0.463,juvenile
EBS,397,5,3975,OT,4,2009,4,EBSBlank,M,44,12,3,simon,1,,NA,fish660,1997,3,1999,0.286,juvenile
EBS,397,5,3975,OT,4,2009,4,EBSBlank,M,44,12,3,simon,1,,NA,fish660,1997,4,2000,0.096,juvenile
EBS,397,5,3975,OT,4,2009,4,EBSBlank,M,44,12,3,simon,1,,NA,fish660,1997,5,2001,0.248,juvenile
